match_id,date,player_1,player_2,player_1_sets_won,player_2_sets_won,winner,total_sets,set_1_player_1,set_1_player_2,set_2_player_1,set_2_player_2,set_3_player_1,set_3_player_2,set_4_player_1,set_4_player_2,set_5_player_1,set_5_player_2,player_1_clean,player_2_clean,player_1_elo,player_2_elo,elo_diff,p1_win_rate_last5,p2_win_rate_last5,p1_head_to_head_wins,p2_head_to_head_wins,p1_head_to_head_win_ratio,p1_streak,p2_streak,p1_form_volatility,p2_form_volatility,player_1_wins,elo_difference_category
651,2025-12-21,Jakub Jesiek,Lukasz Bernacki,1,3,Lukasz Bernacki,4,10.0,12.0,8.0,11.0,11.0,7.0,8.0,11.0,,,Jakub Jesiek,Lukasz Bernacki,583.0,601.0,-18.0,1.0,0.8,0.0,0.0,0.0,8.0,2.0,0.0,0.4,0,-50/0
652,2025-12-21,Adrian Eliasz,Wojciech Gronowski,2,3,Wojciech Gronowski,5,9.0,11.0,6.0,11.0,11.0,9.0,11.0,7.0,6.0,11.0,Adrian Eliasz,Wojciech Gronowski,687.0,807.0,-120.0,0.2,0.6,0.0,0.0,0.0,-3.0,-1.0,0.4000000000000001,0.48989794855663565,0,-200/-100
653,2025-12-21,Jan Zandecki,Mateusz Golebiowski,1,3,Mateusz Golebiowski,4,9.0,11.0,13.0,11.0,4.0,11.0,7.0,11.0,,,Jan Zandecki,Mateusz Golebiowski,1173.0,1248.0,-75.0,0.8,0.6,1.0,3.0,0.25,1.0,-2.0,0.4,0.48989794855663565,0,-100/-50
654,2025-12-21,Lukasz Bernacki,Mariusz Koczyba,3,1,Lukasz Bernacki,4,11.0,5.0,12.0,10.0,7.0,11.0,11.0,7.0,,,Lukasz Bernacki,Mariusz Koczyba,601.0,735.0,-134.0,0.8,0.8,0.0,0.0,0.0,3.0,1.0,0.4000000000000001,0.4,1,-200/-100
657,2025-12-21,Piotr Szafranek,Sebastian Baran,3,0,Piotr Szafranek,3,11.0,6.0,11.0,8.0,11.0,3.0,,,,,Piotr Szafranek,Sebastian Baran,872.0,820.0,52.0,0.6,0.6,0.0,0.0,0.0,-1.0,2.0,0.48989794855663565,0.48989794855663565,1,50/100
658,2025-12-21,Bartosz Czerwinski,Kacper Glazowski,3,2,Bartosz Czerwinski,5,11.0,9.0,5.0,11.0,11.0,9.0,12.0,14.0,11.0,7.0,Bartosz Czerwinski,Kacper Glazowski,989.0,1019.0,-30.0,0.0,0.6,0.0,0.0,0.0,-1.0,2.0,0.0,0.48989794855663565,1,-50/0
659,2025-12-21,Krzysztof Niemiec,Krzysztof Marcinowski,2,3,Krzysztof Marcinowski,5,11.0,9.0,8.0,11.0,4.0,11.0,11.0,9.0,7.0,11.0,Krzysztof Niemiec,Krzysztof Marcinowski,813.0,860.0,-47.0,0.4,0.2,3.0,0.0,1.0,-1.0,-1.0,0.48989794855663565,0.4,0,-50/0
660,2025-12-21,Oskar Sokolowski,Wojciech Urban,2,3,Wojciech Urban,5,11.0,7.0,16.0,14.0,9.0,11.0,8.0,11.0,12.0,14.0,Oskar Sokolowski,Wojciech Urban,468.0,591.0,-123.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0,0.0,0.0,0,-200/-100
661,2025-12-21,Piotr Staniszewski,Tadeusz Piotrowski,1,3,Tadeusz Piotrowski,4,6.0,11.0,8.0,11.0,16.0,14.0,9.0,11.0,,,Piotr Staniszewski,Tadeusz Piotrowski,753.0,891.0,-138.0,0.4,0.8,0.0,0.0,0.0,-2.0,-1.0,0.48989794855663565,0.4,0,-200/-100
663,2025-12-21,Mateusz Woskowicz,Wojciech Gronowski,0,3,Wojciech Gronowski,3,10.0,12.0,9.0,11.0,9.0,11.0,,,,,Mateusz Woskowicz,Wojciech Gronowski,788.0,807.0,-19.0,0.8,0.6,1.0,0.0,1.0,2.0,1.0,0.4,0.48989794855663565,0,-50/0
664,2025-12-21,Mateusz Golebiowski,Grzegorz Adamiak,3,0,Mateusz Golebiowski,3,11.0,9.0,11.0,7.0,11.0,4.0,,,,,Mateusz Golebiowski,Grzegorz Adamiak,1248.0,1151.0,97.0,0.6,0.4,2.0,1.0,0.6666666666666666,1.0,2.0,0.48989794855663565,0.48989794855663565,1,50/100
665,2025-12-21,Jakub Jesiek,Mariusz Koczyba,0,3,Mariusz Koczyba,3,9.0,11.0,4.0,11.0,9.0,11.0,,,,,Jakub Jesiek,Mariusz Koczyba,583.0,735.0,-152.0,0.8,0.6,1.0,0.0,1.0,-1.0,-1.0,0.4,0.48989794855663565,0,-200/-100
666,2025-12-21,Mariusz Adamus,Wojciech Urban,1,3,Wojciech Urban,4,6.0,11.0,11.0,9.0,6.0,11.0,8.0,11.0,,,Mariusz Adamus,Wojciech Urban,525.0,591.0,-66.0,0.4,0.5,0.0,0.0,0.0,-2.0,1.0,0.48989794855663565,0.0,0,-100/-50
668,2025-12-21,Kamil Kostyk,Krzysztof Marcinowski,3,2,Kamil Kostyk,5,11.0,8.0,9.0,11.0,11.0,13.0,11.0,6.0,11.0,4.0,Kamil Kostyk,Krzysztof Marcinowski,858.0,860.0,-2.0,0.4,0.4,0.0,0.0,0.0,1.0,1.0,0.48989794855663565,0.48989794855663565,1,-50/0
669,2025-12-21,Piotr Maruszak,Mateusz Woskowicz,2,3,Mateusz Woskowicz,5,11.0,7.0,9.0,11.0,3.0,11.0,11.0,8.0,9.0,11.0,Piotr Maruszak,Mateusz Woskowicz,860.0,788.0,72.0,0.4,0.6,1.0,0.0,1.0,-2.0,-1.0,0.48989794855663565,0.48989794855663565,0,50/100
670,2025-12-21,Piotr Staniszewski,Tadeusz Piotrowski,0,3,Tadeusz Piotrowski,3,3.0,11.0,9.0,11.0,9.0,11.0,,,,,Piotr Staniszewski,Tadeusz Piotrowski,753.0,891.0,-138.0,0.4,0.8,0.0,1.0,0.0,-3.0,1.0,0.48989794855663565,0.4,0,-200/-100
671,2025-12-21,Jan Zandecki,Grzegorz Adamiak,3,2,Jan Zandecki,5,11.0,6.0,14.0,12.0,7.0,11.0,3.0,11.0,11.0,6.0,Jan Zandecki,Grzegorz Adamiak,1173.0,1151.0,22.0,0.6,0.4,2.0,1.0,0.6666666666666666,-1.0,-1.0,0.48989794855663565,0.48989794855663565,1,0/50
674,2025-12-21,Piotr Maruszak,Piotr Szafranek,3,0,Piotr Maruszak,3,11.0,6.0,12.0,10.0,11.0,5.0,,,,,Piotr Maruszak,Piotr Szafranek,860.0,872.0,-12.0,0.4,0.6,0.0,2.0,0.0,-3.0,1.0,0.48989794855663565,0.48989794855663565,1,-50/0
676,2025-12-21,Kacper Glazowski,Amirreza Abbasi,3,1,Kacper Glazowski,4,11.0,8.0,12.0,10.0,9.0,11.0,11.0,4.0,,,Kacper Glazowski,Amirreza Abbasi,1019.0,1114.0,-95.0,0.6,0.6,1.0,0.0,1.0,-1.0,-1.0,0.48989794855663565,0.48989794855663565,1,-100/-50
679,2025-12-21,Filip Jablonski,Dawid Poloszczanski,3,0,Filip Jablonski,3,11.0,8.0,11.0,5.0,11.0,9.0,,,,,Filip Jablonski,Dawid Poloszczanski,694.0,702.0,-8.0,0.2,0.6,0.0,0.0,0.0,1.0,2.0,0.4,0.48989794855663565,1,-50/0
680,2025-12-21,Adrian Eliasz,Wiktor Klag,3,0,Adrian Eliasz,3,13.0,11.0,11.0,8.0,11.0,2.0,,,,,Adrian Eliasz,Wiktor Klag,687.0,739.0,-52.0,0.2,0.4,0.0,0.0,0.0,-4.0,-1.0,0.4000000000000001,0.48989794855663565,1,-100/-50
681,2025-12-21,Bartosz Czerwinski,Mateusz Golebiowski,1,3,Mateusz Golebiowski,4,11.0,7.0,3.0,11.0,5.0,11.0,6.0,11.0,,,Bartosz Czerwinski,Mateusz Golebiowski,989.0,1248.0,-259.0,0.5,0.6,0.0,0.0,0.0,1.0,2.0,0.0,0.48989794855663565,0,<-200
683,2025-12-21,Michal Krzyzanowski,Krzysztof Niemiec,3,0,Michal Krzyzanowski,3,11.0,7.0,11.0,9.0,11.0,3.0,,,,,Michal Krzyzanowski,Krzysztof Niemiec,1089.0,813.0,276.0,0.8,0.4,3.0,0.0,1.0,2.0,-2.0,0.4,0.48989794855663565,1,>200
684,2025-12-21,Jakub Jesiek,Oskar Sokolowski,3,1,Jakub Jesiek,4,11.0,3.0,11.0,9.0,13.0,15.0,14.0,12.0,,,Jakub Jesiek,Oskar Sokolowski,583.0,468.0,115.0,0.6,0.0,1.0,0.0,1.0,-2.0,-6.0,0.48989794855663565,0.0,1,100/200
685,2025-12-21,Grzegorz Adamiak,Amirreza Abbasi,1,3,Amirreza Abbasi,4,8.0,11.0,11.0,5.0,11.0,13.0,7.0,11.0,,,Grzegorz Adamiak,Amirreza Abbasi,1151.0,1114.0,37.0,0.4,0.6,0.0,2.0,0.0,-2.0,-2.0,0.48989794855663565,0.48989794855663565,0,0/50
688,2025-12-21,Piotr Maruszak,Sebastian Baran,3,1,Piotr Maruszak,4,10.0,12.0,12.0,10.0,11.0,9.0,13.0,11.0,,,Piotr Maruszak,Sebastian Baran,860.0,820.0,40.0,0.4,0.6,0.0,1.0,0.0,1.0,-1.0,0.48989794855663565,0.48989794855663565,1,0/50
689,2025-12-21,Mateusz Golebiowski,Amirreza Abbasi,3,0,Mateusz Golebiowski,3,11.0,5.0,11.0,7.0,11.0,7.0,,,,,Mateusz Golebiowski,Amirreza Abbasi,1248.0,1114.0,134.0,0.6,0.6,1.0,1.0,0.5,3.0,1.0,0.48989794855663565,0.48989794855663565,1,100/200
690,2025-12-21,Filip Jablonski,Tadeusz Piotrowski,3,1,Filip Jablonski,4,9.0,11.0,11.0,8.0,11.0,8.0,11.0,7.0,,,Filip Jablonski,Tadeusz Piotrowski,694.0,891.0,-197.0,0.4,0.8,0.0,2.0,0.0,2.0,2.0,0.48989794855663565,0.4,1,-200/-100
691,2025-12-21,Karol Wisniewski,Krzysztof Marcinowski,1,3,Krzysztof Marcinowski,4,4.0,11.0,6.0,11.0,11.0,8.0,6.0,11.0,,,Karol Wisniewski,Krzysztof Marcinowski,1047.0,860.0,187.0,0.6,0.4,0.0,0.0,0.0,-2.0,-2.0,0.48989794855663565,0.48989794855663565,0,100/200
692,2025-12-21,Piotr Szafranek,Wojciech Gronowski,3,1,Piotr Szafranek,4,11.0,9.0,12.0,10.0,5.0,11.0,14.0,12.0,,,Piotr Szafranek,Wojciech Gronowski,872.0,807.0,65.0,0.6,0.6,0.0,0.0,0.0,-1.0,2.0,0.48989794855663565,0.48989794855663565,1,50/100
693,2025-12-21,Mariusz Adamus,Oskar Sokolowski,3,1,Mariusz Adamus,4,12.0,10.0,11.0,7.0,14.0,16.0,11.0,7.0,,,Mariusz Adamus,Oskar Sokolowski,525.0,468.0,57.0,0.2,0.0,0.0,0.0,0.0,-3.0,-7.0,0.4000000000000001,0.0,1,50/100
695,2025-12-21,Jan Zandecki,Bartosz Czerwinski,3,0,Jan Zandecki,3,12.0,10.0,11.0,5.0,11.0,5.0,,,,,Jan Zandecki,Bartosz Czerwinski,1173.0,989.0,184.0,0.6,0.3333333333333333,0.0,0.0,0.0,1.0,-1.0,0.48989794855663565,0.4714045207910317,1,100/200
696,2025-12-21,Piotr Staniszewski,Tadeusz Piotrowski,3,1,Piotr Staniszewski,4,11.0,5.0,6.0,11.0,11.0,7.0,11.0,8.0,,,Piotr Staniszewski,Tadeusz Piotrowski,753.0,891.0,-138.0,0.2,0.6,0.0,2.0,0.0,-4.0,-1.0,0.4000000000000001,0.48989794855663565,1,-200/-100
697,2025-12-21,Kamil Kostyk,Krzysztof Niemiec,3,2,Kamil Kostyk,5,12.0,10.0,4.0,11.0,11.0,9.0,3.0,11.0,11.0,9.0,Kamil Kostyk,Krzysztof Niemiec,858.0,813.0,45.0,0.4,0.2,0.0,0.0,0.0,2.0,-3.0,0.48989794855663565,0.4000000000000001,1,0/50
698,2025-12-21,Adrian Eliasz,Mateusz Woskowicz,3,1,Adrian Eliasz,4,12.0,10.0,7.0,11.0,11.0,9.0,11.0,9.0,,,Adrian Eliasz,Mateusz Woskowicz,687.0,788.0,-101.0,0.2,0.6,0.0,1.0,0.0,1.0,1.0,0.4,0.48989794855663565,1,-200/-100
699,2025-12-21,Mariusz Koczyba,Wojciech Urban,2,3,Wojciech Urban,5,4.0,11.0,11.0,8.0,7.0,11.0,11.0,7.0,9.0,11.0,Mariusz Koczyba,Wojciech Urban,735.0,591.0,144.0,0.6,0.6666666666666666,0.0,0.0,0.0,1.0,2.0,0.48989794855663565,0.4714045207910317,0,100/200
700,2025-12-21,Krzysztof Juszczyk,Jakub Michalski,3,0,Krzysztof Juszczyk,3,11.0,7.0,11.0,4.0,11.0,7.0,,,,,Krzysztof Juszczyk,Jakub Michalski,608.0,549.0,59.0,0.6,0.6,0.0,1.0,0.0,1.0,2.0,0.48989794855663565,0.48989794855663565,1,50/100
701,2025-12-21,Kacper Glazowski,Mateusz Golebiowski,0,3,Mateusz Golebiowski,3,4.0,11.0,8.0,11.0,6.0,11.0,,,,,Kacper Glazowski,Mateusz Golebiowski,1019.0,1248.0,-229.0,0.6,0.8,0.0,1.0,0.0,1.0,4.0,0.48989794855663565,0.4000000000000001,0,<-200
703,2025-12-21,Filip Jablonski,Dawid Poloszczanski,1,3,Dawid Poloszczanski,4,5.0,11.0,9.0,11.0,11.0,8.0,10.0,12.0,,,Filip Jablonski,Dawid Poloszczanski,694.0,702.0,-8.0,0.6,0.4,1.0,0.0,1.0,3.0,-1.0,0.48989794855663565,0.48989794855663565,0,-50/0
705,2025-12-21,Lukasz Bernacki,Wojciech Urban,3,0,Lukasz Bernacki,3,11.0,8.0,11.0,8.0,12.0,10.0,,,,,Lukasz Bernacki,Wojciech Urban,601.0,591.0,10.0,0.8,0.75,0.0,0.0,0.0,4.0,3.0,0.4000000000000001,0.4330127018922193,1,0/50
706,2025-12-21,Filip Jablonski,Dawid Poloszczanski,0,3,Dawid Poloszczanski,3,10.0,12.0,4.0,11.0,11.0,13.0,,,,,Filip Jablonski,Dawid Poloszczanski,694.0,702.0,-8.0,0.6,0.6,1.0,1.0,0.5,-1.0,1.0,0.48989794855663565,0.48989794855663565,0,-50/0
707,2025-12-21,Michal Krzyzanowski,Kamil Kostyk,3,0,Michal Krzyzanowski,3,12.0,10.0,11.0,6.0,11.0,3.0,,,,,Michal Krzyzanowski,Kamil Kostyk,1089.0,858.0,231.0,0.8,0.6,0.0,0.0,0.0,3.0,3.0,0.4000000000000001,0.48989794855663565,1,>200
708,2025-12-21,Piotr Maruszak,Adrian Eliasz,3,1,Piotr Maruszak,4,11.0,9.0,9.0,11.0,11.0,9.0,11.0,9.0,,,Piotr Maruszak,Adrian Eliasz,860.0,687.0,173.0,0.4,0.4,0.0,1.0,0.0,2.0,2.0,0.48989794855663565,0.48989794855663565,1,100/200
709,2025-12-21,Lukasz Bernacki,Mariusz Adamus,2,3,Mariusz Adamus,5,9.0,11.0,11.0,8.0,17.0,15.0,13.0,15.0,6.0,11.0,Lukasz Bernacki,Mariusz Adamus,601.0,525.0,76.0,1.0,0.4,0.0,0.0,0.0,5.0,1.0,0.0,0.48989794855663565,0,50/100
710,2025-12-21,Tadeusz Piotrowski,Dawid Poloszczanski,3,1,Tadeusz Piotrowski,4,7.0,11.0,11.0,6.0,11.0,7.0,11.0,3.0,,,Tadeusz Piotrowski,Dawid Poloszczanski,891.0,702.0,189.0,0.4,0.8,1.0,1.0,0.5,-2.0,2.0,0.48989794855663565,0.4,1,100/200
711,2025-12-21,Jan Zandecki,Kacper Glazowski,3,1,Jan Zandecki,4,11.0,8.0,11.0,13.0,11.0,8.0,11.0,6.0,,,Jan Zandecki,Kacper Glazowski,1173.0,1019.0,154.0,0.6,0.6,0.0,1.0,0.0,2.0,-1.0,0.48989794855663565,0.48989794855663565,1,100/200
712,2025-12-21,Karol Wisniewski,Kamil Kostyk,0,3,Kamil Kostyk,3,11.0,13.0,8.0,11.0,9.0,11.0,,,,,Karol Wisniewski,Kamil Kostyk,1047.0,858.0,189.0,0.4,0.6,0.0,0.0,0.0,-3.0,-1.0,0.48989794855663565,0.48989794855663565,0,100/200
713,2025-12-21,Piotr Szafranek,Adrian Eliasz,2,3,Adrian Eliasz,5,12.0,14.0,11.0,7.0,2.0,11.0,11.0,7.0,3.0,11.0,Piotr Szafranek,Adrian Eliasz,872.0,687.0,185.0,0.6,0.4,1.0,0.0,1.0,1.0,-1.0,0.48989794855663565,0.48989794855663565,0,100/200
714,2025-12-21,Mariusz Koczyba,Oskar Sokolowski,3,1,Mariusz Koczyba,4,13.0,11.0,11.0,9.0,8.0,11.0,11.0,8.0,,,Mariusz Koczyba,Oskar Sokolowski,735.0,468.0,267.0,0.4,0.0,0.0,0.0,0.0,-1.0,-8.0,0.48989794855663565,0.0,1,>200
717,2025-12-21,Bartosz Czerwinski,Amirreza Abbasi,0,3,Amirreza Abbasi,3,8.0,11.0,5.0,11.0,9.0,11.0,,,,,Bartosz Czerwinski,Amirreza Abbasi,989.0,1114.0,-125.0,0.25,0.4,0.0,0.0,0.0,-2.0,-1.0,0.4330127018922193,0.48989794855663565,0,-200/-100
719,2025-12-21,Sebastian Baran,Mateusz Woskowicz,3,2,Sebastian Baran,5,11.0,4.0,8.0,11.0,11.0,7.0,8.0,11.0,11.0,8.0,Sebastian Baran,Mateusz Woskowicz,820.0,788.0,32.0,0.4,0.6,0.0,0.0,0.0,-2.0,-1.0,0.48989794855663565,0.48989794855663565,1,0/50
720,2025-12-21,Jakub Jesiek,Mariusz Adamus,2,3,Mariusz Adamus,5,11.0,3.0,11.0,5.0,6.0,11.0,7.0,11.0,14.0,16.0,Jakub Jesiek,Mariusz Adamus,583.0,525.0,58.0,0.6,0.4,0.0,1.0,0.0,1.0,2.0,0.48989794855663565,0.48989794855663565,0,50/100
721,2025-12-21,Sebastian Juzek,Oliver Vincenec,2,3,Oliver Vincenec,5,12.0,10.0,8.0,11.0,11.0,9.0,7.0,11.0,9.0,11.0,Sebastian Juzek,Oliver Vincenec,552.0,610.0,-58.0,0.2,0.6,1.0,0.0,1.0,-4.0,-1.0,0.4000000000000001,0.48989794855663565,0,-100/-50
722,2025-12-21,Dawid Poloszczanski,Piotr Staniszewski,1,3,Piotr Staniszewski,4,12.0,14.0,11.0,9.0,13.0,15.0,9.0,11.0,,,Dawid Poloszczanski,Piotr Staniszewski,702.0,753.0,-51.0,0.6,0.2,1.0,1.0,0.5,-1.0,1.0,0.48989794855663565,0.4,0,-100/-50
723,2025-12-21,Filip Jablonski,Piotr Staniszewski,3,2,Filip Jablonski,5,11.0,6.0,11.0,9.0,4.0,11.0,8.0,11.0,11.0,9.0,Filip Jablonski,Piotr Staniszewski,694.0,753.0,-59.0,0.6,0.4,1.0,1.0,0.5,-2.0,2.0,0.48989794855663565,0.48989794855663565,1,-100/-50
724,2025-12-21,Kacper Glazowski,Grzegorz Adamiak,1,3,Grzegorz Adamiak,4,2.0,11.0,7.0,11.0,11.0,4.0,5.0,11.0,,,Kacper Glazowski,Grzegorz Adamiak,1019.0,1151.0,-132.0,0.4,0.4,0.0,1.0,0.0,-2.0,-3.0,0.48989794855663565,0.48989794855663565,0,-200/-100
725,2025-12-22,Arkadiusz Mugowski,Krzysztof Kotyl,1,3,Krzysztof Kotyl,4,5.0,11.0,11.0,8.0,4.0,11.0,6.0,11.0,,,Arkadiusz Mugowski,Krzysztof Kotyl,792.0,738.0,54.0,0.8,0.2,0.0,0.0,0.0,-1.0,-4.0,0.4,0.4000000000000001,0,50/100
726,2025-12-22,Patryk Lewandowski,Adrian Wiecek,2,3,Adrian Wiecek,5,6.0,11.0,11.0,5.0,11.0,13.0,11.0,9.0,9.0,11.0,Patryk Lewandowski,Adrian Wiecek,1019.0,1137.0,-118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-200/-100
727,2025-12-22,Miroslav Sklensky,Maciej Domin,3,1,Miroslav Sklensky,4,11.0,6.0,8.0,11.0,12.0,10.0,11.0,7.0,,,Miroslav Sklensky,Maciej Domin,1120.0,1045.0,75.0,0.3333333333333333,0.0,0.0,0.0,0.0,-1.0,0.0,0.4714045207910317,0.0,1,50/100
728,2025-12-22,Piotr Szafranek,Artur Sobel,1,3,Artur Sobel,4,5.0,11.0,11.0,7.0,8.0,11.0,9.0,11.0,,,Piotr Szafranek,Artur Sobel,872.0,841.0,31.0,0.4,0.0,0.0,0.0,0.0,-1.0,0.0,0.48989794855663565,0.0,0,0/50
729,2025-12-22,Yurij Fomin,Kacper Adamus,3,0,Yurij Fomin,3,11.0,9.0,12.0,10.0,11.0,9.0,,,,,Yurij Fomin,Kacper Adamus,585.0,586.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-50/0
730,2025-12-22,Bartlomiej Wisniewski,Adrian Myszewski,3,1,Bartlomiej Wisniewski,4,11.0,7.0,12.0,10.0,5.0,11.0,11.0,9.0,,,Bartlomiej Wisniewski,Adrian Myszewski,746.0,836.0,-90.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.48989794855663565,0.0,1,-100/-50
731,2025-12-22,Oliver Vincenec,Lukasz Oracz,3,2,Oliver Vincenec,5,11.0,6.0,2.0,11.0,8.0,11.0,11.0,4.0,11.0,8.0,Oliver Vincenec,Lukasz Oracz,610.0,672.0,-62.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,1,-100/-50
733,2025-12-22,Aleksander Lilien,Adam Linek,3,1,Aleksander Lilien,4,9.0,11.0,11.0,6.0,11.0,7.0,11.0,9.0,,,Aleksander Lilien,Adam Linek,893.0,797.0,96.0,0.4,0.2,0.0,0.0,0.0,-3.0,-4.0,0.48989794855663565,0.4000000000000001,1,50/100
734,2025-12-22,Adrian Eliasz,Krzysztof Kotyl,3,0,Adrian Eliasz,3,11.0,4.0,11.0,7.0,11.0,8.0,,,,,Adrian Eliasz,Krzysztof Kotyl,687.0,738.0,-51.0,0.6,0.2,0.0,0.0,0.0,1.0,1.0,0.48989794855663565,0.4,1,-100/-50
735,2025-12-22,Adrian Wiecek,Jakub Folwarski,3,1,Adrian Wiecek,4,2.0,11.0,11.0,9.0,11.0,7.0,11.0,9.0,,,Adrian Wiecek,Jakub Folwarski,1137.0,1238.0,-101.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-200/-100
736,2025-12-22,Wojciech Tobiasz,Kacper Adamus,3,2,Wojciech Tobiasz,5,8.0,11.0,13.0,11.0,11.0,6.0,8.0,11.0,11.0,8.0,Wojciech Tobiasz,Kacper Adamus,596.0,586.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1,0/50
737,2025-12-22,Jakub Witkowski,Maciej Domin,3,1,Jakub Witkowski,4,8.0,11.0,13.0,11.0,15.0,13.0,11.0,8.0,,,Jakub Witkowski,Maciej Domin,910.0,1045.0,-135.0,0.6,0.0,0.0,0.0,0.0,-1.0,-1.0,0.48989794855663565,0.0,1,-200/-100
738,2025-12-22,Witold Buczynski,Oliver Vincenec,3,2,Witold Buczynski,5,7.0,11.0,11.0,13.0,11.0,8.0,11.0,9.0,11.0,6.0,Witold Buczynski,Oliver Vincenec,571.0,610.0,-39.0,0.2,0.8,0.0,2.0,0.0,-4.0,2.0,0.4000000000000001,0.4,1,-50/0
739,2025-12-22,Lukasz Jarocki,Jakub Kosowski,3,1,Lukasz Jarocki,4,11.0,8.0,11.0,8.0,9.0,11.0,11.0,9.0,,,Lukasz Jarocki,Jakub Kosowski,1015.0,1217.0,-202.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1,<-200
740,2025-12-22,Wojciech Gronowski,Adam Linek,1,3,Adam Linek,4,9.0,11.0,12.0,10.0,9.0,11.0,9.0,11.0,,,Wojciech Gronowski,Adam Linek,807.0,797.0,10.0,0.6,0.0,0.0,0.0,0.0,-1.0,-5.0,0.48989794855663565,0.0,0,0/50
741,2025-12-22,Krzysztof Kapik,Artur Daniel,3,2,Krzysztof Kapik,5,7.0,11.0,15.0,13.0,7.0,11.0,11.0,4.0,11.0,7.0,Krzysztof Kapik,Artur Daniel,1029.0,1060.0,-31.0,0.4,0.6,0.0,0.0,0.0,-1.0,3.0,0.48989794855663565,0.48989794855663565,1,-50/0
744,2025-12-22,Waldemar Glanowski,Miroslaw Warzecha,2,3,Miroslaw Warzecha,5,8.0,11.0,8.0,11.0,11.0,9.0,11.0,9.0,7.0,11.0,Waldemar Glanowski,Miroslaw Warzecha,744.0,750.0,-6.0,0.6,0.0,0.0,0.0,0.0,2.0,0.0,0.48989794855663565,0.0,0,-50/0
745,2025-12-22,Patryk Lewandowski,Jakub Folwarski,2,3,Jakub Folwarski,5,9.0,11.0,11.0,8.0,10.0,12.0,11.0,7.0,10.0,12.0,Patryk Lewandowski,Jakub Folwarski,1019.0,1238.0,-219.0,0.0,0.5,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0,<-200
746,2025-12-22,Jakub Witkowski,Maciej Domin,3,1,Jakub Witkowski,4,11.0,6.0,4.0,11.0,11.0,8.0,11.0,8.0,,,Jakub Witkowski,Maciej Domin,910.0,1045.0,-135.0,0.8,0.0,1.0,0.0,1.0,1.0,-2.0,0.4,0.0,1,-200/-100
747,2025-12-22,Witold Buczynski,Wojciech Tobiasz,2,3,Wojciech Tobiasz,5,7.0,11.0,5.0,11.0,11.0,7.0,11.0,9.0,3.0,11.0,Witold Buczynski,Wojciech Tobiasz,571.0,596.0,-25.0,0.2,1.0,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0,-50/0
748,2025-12-22,Kacper Szurlej,Dariusz Wrobel,3,2,Kacper Szurlej,5,11.0,4.0,11.0,13.0,11.0,9.0,7.0,11.0,11.0,9.0,Kacper Szurlej,Dariusz Wrobel,936.0,751.0,185.0,1.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.48989794855663565,1,100/200
749,2025-12-22,Jakub Cyndera,Miroslaw Lewczuk,3,1,Jakub Cyndera,4,7.0,11.0,12.0,10.0,11.0,8.0,11.0,9.0,,,Jakub Cyndera,Miroslaw Lewczuk,661.0,600.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50/100
751,2025-12-22,Yurij Fomin,Oliver Vincenec,2,3,Oliver Vincenec,5,9.0,11.0,11.0,8.0,8.0,11.0,11.0,7.0,12.0,14.0,Yurij Fomin,Oliver Vincenec,585.0,610.0,-25.0,1.0,0.6,0.0,0.0,0.0,1.0,-1.0,0.0,0.48989794855663565,0,-50/0
752,2025-12-22,Mateusz Misiak,Artur Sobel,3,0,Mateusz Misiak,3,11.0,9.0,11.0,6.0,11.0,6.0,,,,,Mateusz Misiak,Artur Sobel,947.0,841.0,106.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,100/200
753,2025-12-22,Lukasz Jarocki,Adrian Wiecek,3,2,Lukasz Jarocki,5,9.0,11.0,10.0,12.0,11.0,6.0,11.0,4.0,11.0,9.0,Lukasz Jarocki,Adrian Wiecek,1015.0,1137.0,-122.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1,-200/-100
754,2025-12-22,Jakub Witkowski,Artur Daniel,1,3,Artur Daniel,4,9.0,11.0,11.0,5.0,5.0,11.0,6.0,11.0,,,Jakub Witkowski,Artur Daniel,910.0,1060.0,-150.0,0.8,0.6,0.0,0.0,0.0,2.0,-1.0,0.4,0.48989794855663565,0,-200/-100
755,2025-12-22,Wojciech Tobiasz,Lukasz Oracz,0,3,Lukasz Oracz,3,9.0,11.0,7.0,11.0,9.0,11.0,,,,,Wojciech Tobiasz,Lukasz Oracz,596.0,672.0,-76.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0,-100/-50
